,Unnamed: 0,bnf_code,brand_name,presentation,term,quantity,dose,group,with_calcium_channel_blocker,with_diuretic
2366,2366.0,0202030M0AAACAC,Pot Canrenoate,Pot Canrenoate_Inj Pdr 200mg Vl,Potassium Canrenoate,,200 mg,diuretic,False,True
2367,2367.0,0202030M0BBAAAB,Spiroctan-M,Spiroctan-M_Inj 20mg/ml 10ml Amp,Potassium Canrenoate,,20 mg/mL,diuretic,False,True
2368,2368.0,0202030M0BCAAAC,Soldactone,Soldactone_Inj Pdr 200mg Vl,Potassium Canrenoate,,200 mg,diuretic,False,True
2369,2369.0,0202030S0AAA1A1,Spironol,Spironol_Susp 18mg/5ml,Spironolactone,,18 mg/5 ml,diuretic,False,True
2370,2370.0,0202030S0AAA2A2,Spironol,Spironol_Susp 250mg/5ml,Spironolactone,,250 mg/5 ml,diuretic,False,True
2371,2371.0,0202030S0AAA3A3,Spironol,Spironol_Susp 25mg/5ml S/F,Spironolactone,,25 mg/5 ml,diuretic,False,True
2372,2372.0,0202030S0AAA4A4,Spironol,Spironol_Susp 5mg/5ml S/F,Spironolactone,,5 mg/5 ml,diuretic,False,True
2373,2373.0,0202030S0AAA5A5,Spironol,Spironol_Susp 10mg/5ml S/F,Spironolactone,,10 mg/5 ml,diuretic,False,True
2374,2374.0,0202030S0AAA6A6,Spironol,Spironol_Susp 50mg/5ml S/F,Spironolactone,,50 mg/5 ml,diuretic,False,True
2375,2375.0,0202030S0AAA7A7,Spironol,Spironol_Susp 11mg/5ml,Spironolactone,,11 mg/5 ml,diuretic,False,True
2376,2376.0,0202030S0AAA8A8,Spironol,Spironol_Pdrs 20mg,Spironolactone,,20 mg,diuretic,False,True
2377,2377.0,0202030S0AAA9A9,Spironol,Spironol_Cap 4mg,Spironolactone,,4 mg,diuretic,False,True
2378,2378.0,0202030S0AAAAAA,Spironol,Spironol_Cap 6mg,Spironolactone,,6 mg,diuretic,False,True
2379,2379.0,0202030S0AAABAB,Spironol,Spironol_Cap 100mg,Spironolactone,,100 mg,diuretic,False,True
2380,2380.0,0202030S0AAACAC,Spironol,Spironol_Cap 5mg,Spironolactone,,5 mg,diuretic,False,True
2381,2381.0,0202030S0AAADAD,Spironol,Spironol_Pdrs 20mg,Spironolactone,,20 mg,diuretic,False,True
2382,2382.0,0202030S0AAAGAG,Spironol,Spironol_Pdrs 5mg,Spironolactone,,5 mg,diuretic,False,True
2383,2383.0,0202030S0AAAHAH,Spironol,Spironol_Pdrs 6mg,Spironolactone,,6 mg,diuretic,False,True
2384,2384.0,0202030S0AAAIAI,Spironol,Spironol_Pdrs 3mg,Spironolactone,,3 mg,diuretic,False,True
2385,2385.0,0202030S0AAAJAJ,Spironol,Spironol_Pdrs 2mg,Spironolactone,,2 mg,diuretic,False,True
2386,2386.0,0202030S0AAAKAK,Spironol,Spironol_Tab 25mg S/C,Spironolactone,,25 mg,diuretic,False,True
2387,2387.0,0202030S0AAALAL,Spironol,Spironol_Tab 50mg S/C,Spironolactone,,50 mg,diuretic,False,True
2388,2388.0,0202030S0AAAMAM,Spironol,Spironol_Tab 100mg S/C,Spironolactone,,100 mg,diuretic,False,True
2389,2389.0,0202030S0AAANAN,Spironol,Spironol_Cap 10mg,Spironolactone,,10 mg,diuretic,False,True
2390,2390.0,0202030S0AAAPAP,Spironol,Spironol_Cap 2mg,Spironolactone,,2 mg,diuretic,False,True
2391,2391.0,0202030S0AAAQAQ,Spironol,Spironol_Tab 20mg,Spironolactone,,20 mg,diuretic,False,True
2392,2392.0,0202030S0AAARAR,Spironol,Spironol_Tab E/C 25mg,Spironolactone,,25 mg,diuretic,False,True
2393,2393.0,0202030S0AAASAS,Spironol,Spironol_Tab 10mg,Spironolactone,,10 mg,diuretic,False,True
2394,2394.0,0202030S0AAATAT,Spironol,Spironol_Tab 25mg,Spironolactone,,25 mg,diuretic,False,True
2395,2395.0,0202030S0AAAUAU,Spironol,Spironol_Tab 50mg,Spironolactone,,50 mg,diuretic,False,True
2396,2396.0,0202030S0AAAVAV,Spironol,Spironol_Tab 100mg,Spironolactone,,100 mg,diuretic,False,True
2397,2397.0,0202030S0AAAWAW,Spironol,Spironol_Tab 200mg,Spironolactone,,200 mg,diuretic,False,True
2398,2398.0,0202030S0AAAXAX,Spironol,Spironol_Pdrs 10mg,Spironolactone,,10 mg,diuretic,False,True
2399,2399.0,0202030S0AAAZAZ,Spironol,Spironol_Pdrs 4mg,Spironolactone,,4 mg,diuretic,False,True
2400,2400.0,0202030S0AABABA,Spironol,Spironol_Susp 3.75mg/5ml,Spironolactone,,75 mg/5 ml,diuretic,False,True
2401,2401.0,0202030S0AABBBB,Spironol,Spironol_Susp 62.5mg/5ml,Spironolactone,,5 mg/5 ml,diuretic,False,True
2402,2402.0,0202030S0AABCBC,Spironol,Spironol_Susp 3mg/5ml,Spironolactone,,3 mg/5 ml,diuretic,False,True
2403,2403.0,0202030S0AABDBD,Spironol,Spironol_Susp 30mg/5ml,Spironolactone,,30 mg/5 ml,diuretic,False,True
2404,2404.0,0202030S0AABEBE,Spironol,Spironol_Syr 10mg/5ml,Spironolactone,,10 mg/5 ml,diuretic,False,True
2405,2405.0,0202030S0AABFBF,Spironol,Spironol_Susp 8mg/5ml,Spironolactone,,8 mg/5 ml,diuretic,False,True
2406,2406.0,0202030S0AABGBG,Spironol,Spironol_Susp 2.5mg/5ml,Spironolactone,,5 mg/5 ml,diuretic,False,True
2407,2407.0,0202030S0AABHBH,Spironol,Spironol_Susp 20mg/5ml,Spironolactone,,20 mg/5 ml,diuretic,False,True
2408,2408.0,0202030S0AABIBI,Spironol,Spironol_Susp 60mg/5ml,Spironolactone,,60 mg/5 ml,diuretic,False,True
2409,2409.0,0202030S0AABJBJ,Spironol,Spironol_Susp 4mg/5ml,Spironolactone,,4 mg/5 ml,diuretic,False,True
2410,2410.0,0202030S0AABKBK,Spironol,Spironol_Susp 1mg/5ml,Spironolactone,,1 mg/5 ml,diuretic,False,True
2411,2411.0,0202030S0AABLBL,Spironol,Spironol_Syr 50mg/5ml,Spironolactone,,50 mg/5 ml,diuretic,False,True
2412,2412.0,0202030S0AABMBM,Spironol,Spironol_Susp 25mg/5ml               @gn,Spironolactone,,25 mg/5 ml,diuretic,False,True
2413,2413.0,0202030S0AABNBN,Spironol,Spironol_Susp 5mg/5ml                @gn,Spironolactone,,5 mg/5 ml,diuretic,False,True
2414,2414.0,0202030S0AABPBP,Spironol,Spironol_Susp 12mg/5ml,Spironolactone,,12 mg/5 ml,diuretic,False,True
2415,2415.0,0202030S0AABQBQ,Spironol,Spironol_Susp 10mg/5ml               @gn,Spironolactone,,10 mg/5 ml,diuretic,False,True
2416,2416.0,0202030S0AABRBR,Spironol,Spironol_Susp 15mg/5ml,Spironolactone,,15 mg/5 ml,diuretic,False,True
2417,2417.0,0202030S0AABSBS,Spironol,Spironol_Syr 25mg/5ml,Spironolactone,,25 mg/5 ml,diuretic,False,True
2418,2418.0,0202030S0AABTBT,Spironol,Spironol_Susp 6mg/5ml,Spironolactone,,6 mg/5 ml,diuretic,False,True
2419,2419.0,0202030S0AABUBU,Spironol,Spironol_Syr 62.5mg/5ml,Spironolactone,,5 mg/5 ml,diuretic,False,True
2420,2420.0,0202030S0AABVBV,Spironol,Spironol_Susp 50mg/5ml               @gn,Spironolactone,,50 mg/5 ml,diuretic,False,True
2421,2421.0,0202030S0AABWBW,Spironol,Spironol_Susp 7mg/5ml,Spironolactone,,7 mg/5 ml,diuretic,False,True
2422,2422.0,0202030S0AABXBX,Spironol,Spironol_Syr 6.25mg/5ml,Spironolactone,,25 mg/5 ml,diuretic,False,True
2423,2423.0,0202030S0AABYBY,Spironol,Spironol_Liq 15mg/5ml,Spironolactone,,15 mg/5 ml,diuretic,False,True
2424,2424.0,0202030S0AABZBZ,Spironol,Spironol_Susp 2mg/5ml,Spironolactone,,2 mg/5 ml,diuretic,False,True
2425,2425.0,0202030S0AACACA,Spironol,Spironol_Susp 31.25mg/5ml,Spironolactone,,25 mg/5 ml,diuretic,False,True
2426,2426.0,0202030S0AACBCB,Spironol,Spironol_Syr 5mg/5ml,Spironolactone,,5 mg/5 ml,diuretic,False,True
2427,2427.0,0202030S0AACCCC,Spironol,Spironol_Susp 7.5mg/5ml,Spironolactone,,5 mg/5 ml,diuretic,False,True
2428,2428.0,0202030S0AACDCD,Spironol,Spironol_Susp 40mg/5ml,Spironolactone,,40 mg/5 ml,diuretic,False,True
2429,2429.0,0202030S0AACECE,Spironol,Spironol_Susp 10mg/1.5ml,Spironolactone,,10 mg,diuretic,False,True
2430,2430.0,0202030S0AACFCF,Spironol,Spironol_Susp 6.25mg/5ml,Spironolactone,,25 mg/5 ml,diuretic,False,True
2431,2431.0,0202030S0AACGCG,Spironol,Spironol_Susp 100mg/5ml,Spironolactone,,100 mg/5 ml,diuretic,False,True
2432,2432.0,0202030S0AACHCH,Spironol,Spironol_Susp 12.5mg/5ml,Spironolactone,,5 mg/5 ml,diuretic,False,True
2433,2433.0,0202030S0AACICI,Spironol,Spironol_Susp 125mg/5ml,Spironolactone,,125 mg/5 ml,diuretic,False,True
2434,2434.0,0202030S0AACJCJ,Spironol,Spironol_Susp 75mg/5ml,Spironolactone,,75 mg/5 ml,diuretic,False,True
2435,2435.0,0202030S0AACKCK,Spironol,Spironol_Oral Liq @spec,Spironolactone,,,diuretic,False,True
2436,2436.0,0202030S0AACLCL,Spironol,Spironol_Cap 3mg,Spironolactone,,3 mg,diuretic,False,True
2437,2437.0,0202030S0AACMCM,Spironol,Spironol_Oral Soln 5mg/5ml,Spironolactone,,5 mg/5 ml,diuretic,False,True
2438,2438.0,0202030S0AACNCN,Spironol,Spironol_Oral Soln 25mg/5ml,Spironolactone,,25 mg/5 ml,diuretic,False,True
2439,2439.0,0202030S0AACPCP,Spironol,Spironol_Oral Soln 50mg/5ml,Spironolactone,,50 mg/5 ml,diuretic,False,True
2440,2440.0,0202030S0AACQCQ,Spironol,Spironol_Oral Soln 10mg/5ml,Spironolactone,,10 mg/5 ml,diuretic,False,True
2441,2441.0,0202030S0AACRCR,Spironol,Spironol_Liq Spec 100mg/5ml,Spironolactone,,100 mg/5 ml,diuretic,False,True
2442,2442.0,0202030S0AACTCT,Spironol,Spironol_Liq Spec 6.25mg/5ml,Spironolactone,,25 mg/5 ml,diuretic,False,True
2443,2443.0,0202030S0AACUCU,Spironol,Spironol_Liq Spec 30mg/5ml,Spironolactone,,30 mg/5 ml,diuretic,False,True
2444,2444.0,0202030S0AACVCV,Spironol,Spironol_Liq Spec 7.5mg/5ml,Spironolactone,,5 mg/5 ml,diuretic,False,True
2445,2445.0,0202030S0AACWCW,Spironol,Spironol_Liq Spec 4mg/5ml,Spironolactone,,4 mg/5 ml,diuretic,False,True
2446,2446.0,0202030S0AACXCX,Spironol,Spironol_Liq Spec 125mg/5ml,Spironolactone,,125 mg/5 ml,diuretic,False,True
2447,2447.0,0202030S0AACYCY,Spironol,Spironol_Liq Spec 7mg/5ml,Spironolactone,,7 mg/5 ml,diuretic,False,True
2448,2448.0,0202030S0AACZCZ,Spironol,Spironol_Liq Spec 250mg/5ml,Spironolactone,,250 mg/5 ml,diuretic,False,True
2449,2449.0,0202030S0AADADA,Spironol,Spironol_Liq Spec 2.5mg/5ml,Spironolactone,,5 mg/5 ml,diuretic,False,True
2450,2450.0,0202030S0AADBDB,Spironol,Spironol_Liq Spec 8mg/5ml,Spironolactone,,8 mg/5 ml,diuretic,False,True
2451,2451.0,0202030S0AADCDC,Spironol,Spironol_Liq Spec 15mg/5ml,Spironolactone,,15 mg/5 ml,diuretic,False,True
2452,2452.0,0202030S0AADDDD,Spironol,Spironol_Liq Spec 20mg/5ml,Spironolactone,,20 mg/5 ml,diuretic,False,True
2453,2453.0,0202030S0AADEDE,Spironol,Spironol_Liq Spec 75mg/5ml,Spironolactone,,75 mg/5 ml,diuretic,False,True
2454,2454.0,0202030S0AADFDF,Spironol,Spironol_Cap 8mg,Spironolactone,,8 mg,diuretic,False,True
2455,2455.0,0202030S0AADGDG,Spironol,Spironol_Liq Spec 35mg/5ml,Spironolactone,,35 mg/5 ml,diuretic,False,True
2456,2456.0,0202030S0AADHDH,Spironol,Spironol_Liq Spec 200mg/5ml,Spironolactone,,200 mg/5 ml,diuretic,False,True
2457,2457.0,0202030S0AADIDI,Spironol,Spironol_Liq Spec 40mg/5ml,Spironolactone,,40 mg/5 ml,diuretic,False,True
2458,2458.0,0202030S0AADJDJ,Spironol,Spironol_Liq Spec 13.5mg/5ml,Spironolactone,,5 mg/5 ml,diuretic,False,True
2459,2459.0,0202030S0AADKDK,Spironol,Spironol_Liq Spec 12.5mg/5ml,Spironolactone,,5 mg/5 ml,diuretic,False,True
2460,2460.0,0202030S0AADLDL,Spironol,Spironol_Liq Spec 4.5mg/5ml,Spironolactone,,5 mg/5 ml,diuretic,False,True
2461,2461.0,0202030S0AADMDM,Spironol,Spironol_Liq Spec 3mg/5ml,Spironolactone,,3 mg/5 ml,diuretic,False,True
2462,2462.0,0202030S0AADNDN,Spironol,Spironol_Susp 100mg/5ml S/F,Spironolactone,,100 mg/5 ml,diuretic,False,True
2463,2463.0,0202030S0AADPDP,Spironol,Spironol_Liq Spec 1.25mg/5ml,Spironolactone,,25 mg/5 ml,diuretic,False,True
2464,2464.0,0202030S0AADQDQ,Spironol,Spironol_Liq Spec 6mg/5ml,Spironolactone,,6 mg/5 ml,diuretic,False,True
2465,2465.0,0202030S0AADRDR,Spironol,Spironol_Pdrs 1.5mg,Spironolactone,,1.5 mg,diuretic,False,True
2466,2466.0,0202030S0AADSDS,Spironol,Spironol_Liq Spec 12mg/5ml,Spironolactone,,12 mg/5 ml,diuretic,False,True
2467,2467.0,0202030S0AADTDT,Spironol,Spironol_Liq Spec 3.5mg/5ml,Spironolactone,,5 mg/5 ml,diuretic,False,True
2468,2468.0,0202030S0AADUDU,Spironol,Spironol_Liq Spec 2mg/5ml,Spironolactone,,2 mg/5 ml,diuretic,False,True
2469,2469.0,0202030S0AADVDV,Spironol,Spironol_Liq Spec 8.3mg/5ml,Spironolactone,,3 mg/5 ml,diuretic,False,True
2470,2470.0,0202030S0AADWDW,Spironol,Spironol_Cap 100mg                   @gn,Spironolactone,,100 mg,diuretic,False,True
2471,2471.0,0202030S0AADXDX,Spironol,Spironol_Liq Spec 3.3mg/5ml,Spironolactone,,3 mg/5 ml,diuretic,False,True
2472,2472.0,0202030S0AADYDY,Spironol,Spironol_Pdrs 8mg,Spironolactone,,8 mg,diuretic,False,True
2473,2473.0,0202030S0AADZDZ,Spironol,Spironol_Cap 50mg,Spironolactone,,50 mg,diuretic,False,True
2474,2474.0,0202030S0AAEAEA,Spironol,Spironol_Oral Susp 25mg/5ml,Spironolactone,,25 mg/5 ml,diuretic,False,True
2475,2475.0,0202030S0AAEBEB,Spironol,Spironol_Oral Susp 50mg/5ml,Spironolactone,,50 mg/5 ml,diuretic,False,True
2476,2476.0,0202030S0AAECEC,Spironol,Spironol_Oral Susp 5mg/5ml,Spironolactone,,5 mg/5 ml,diuretic,False,True
2477,2477.0,0202030S0AAEDED,Spironol,Spironol_Oral Susp 10mg/5ml,Spironolactone,,10 mg/5 ml,diuretic,False,True
2478,2478.0,0202030S0AAEEEE,Spironol,Spironol_Oral Susp 100mg/5ml,Spironolactone,,100 mg/5 ml,diuretic,False,True
2479,2479.0,0202030S0BBAAAT,Aldactone,Aldactone_Tab 25mg,Spironolactone,,25 mg,diuretic,False,True
2480,2480.0,0202030S0BBABAU,Aldactone,Aldactone_Tab 50mg,Spironolactone,,50 mg,diuretic,False,True
2481,2481.0,0202030S0BBACAV,Aldactone,Aldactone_Tab 100mg,Spironolactone,,100 mg,diuretic,False,True
2482,2482.0,0202030S0BCAAAU,Diatensec,Diatensec_Tab 50mg,Spironolactone,,50 mg,diuretic,False,True
2483,2483.0,0202030S0BDAAAT,Laractone,Laractone_Tab 25mg,Spironolactone,,25 mg,diuretic,False,True
2484,2484.0,0202030S0BDABAV,Laractone,Laractone_Tab 100mg,Spironolactone,,100 mg,diuretic,False,True
2485,2485.0,0202030S0BDACAS,Laractone,Laractone_Tab 10mg,Spironolactone,,10 mg,diuretic,False,True
2486,2486.0,0202030S0BDADAU,Laractone,Laractone_Tab 50mg,Spironolactone,,50 mg,diuretic,False,True
2487,2487.0,0202030S0BEAAAT,Spiretic,Spiretic_Tab 25mg,Spironolactone,,25 mg,diuretic,False,True
2488,2488.0,0202030S0BEABAV,Spiretic,Spiretic_Tab 100mg,Spironolactone,,100 mg,diuretic,False,True
2489,2489.0,0202030S0BFAAAT,Spiroctan,Spiroctan 25_Tab 25mg,Spironolactone,,25 mg,diuretic,False,True
2490,2490.0,0202030S0BFABAU,Spiroctan,Spiroctan 50_Tab 50mg,Spironolactone,,50 mg,diuretic,False,True
2491,2491.0,0202030S0BFACAB,Spiroctan,Spiroctan 100_Cap 100mg,Spironolactone,,100 mg,diuretic,False,True
2492,2492.0,0202030S0BGAAAT,Spirolone,Spirolone_Tab 25mg,Spironolactone,,25 mg,diuretic,False,True
2493,2493.0,0202030S0BGABAU,Spirolone,Spirolone_Tab 50mg,Spironolactone,,50 mg,diuretic,False,True
2494,2494.0,0202030S0BGACAV,Spirolone,Spirolone_Tab 100mg,Spironolactone,,100 mg,diuretic,False,True
2495,2495.0,0202030S0BHAAAT,Gx Spironol,Gx Spironol_Tab 25mg,Spironolactone,,25 mg,diuretic,False,True
2496,2496.0,0202030S0BHABAV,Gx Spironol,Gx Spironol_Tab 100mg,Spironolactone,,100 mg,diuretic,False,True
2497,2497.0,0202030S0BIAAAT,Abbolactone,Abbolactone_Tab 25mg,Spironolactone,,25 mg,diuretic,False,True
2498,2498.0,0202030S0BIABAV,Abbolactone,Abbolactone_Tab 100mg,Spironolactone,,100 mg,diuretic,False,True
2499,2499.0,0202030S0BJABAT,Spirospare,Spirospare 25_Tab 25mg,Spironolactone,,25 mg,diuretic,False,True
2500,2500.0,0202030S0BJACAV,Spirospare,Spirospare 100_Tab 100mg,Spironolactone,,100 mg,diuretic,False,True
2501,2501.0,0202030W0AAAAAA,Triamterene,Triamterene_Cap 50mg,Triamterene,,50 mg,diuretic,False,True
2502,2502.0,0202030W0BBAAAA,Dytac,Dytac_Cap 50mg,Triamterene,,50 mg,diuretic,False,True
2503,2503.0,0202030X0AAAAAA,Eplerenone,Eplerenone_Tab 25mg,Eplerenone,,25 mg,diuretic,False,True
2504,2504.0,0202030X0AAABAB,Eplerenone,Eplerenone_Tab 50mg,Eplerenone,,50 mg,diuretic,False,True
2505,2505.0,0202030X0BBAAAA,Inspra,Inspra_Tab 25mg,Eplerenone,,25 mg,diuretic,False,True
2506,2506.0,0202030X0BBABAB,Inspra,Inspra_Tab 50mg,Eplerenone,,50 mg,diuretic,False,True
2507,2507.0,0202040A0AAAAAA,Amiloride HCl/Cyclopenth,Amiloride HCl/Cyclopenth_Tab 2.5/0.25mg,Amiloride Hydrochloride With Thiazides,,0.25 mg,diuretic,False,True
2508,2508.0,0202040A0BBAAAA,Navispare,Navispare_Tab,Amiloride Hydrochloride With Thiazides,,,diuretic,False,True
2509,2509.0,0202040B0AAAAAA,Co-Amilofruse,Co-Amilofruse_Tab 5mg/40mg,Co-Amilofruse (Amiloride HCl/Frusemide),,5 mg,diuretic,False,True
2510,2510.0,0202040B0AAABAB,Co-Amilofruse,Co-Amilofruse_Tab 2.5mg/20mg,Co-Amilofruse (Amiloride HCl/Frusemide),,2.5 mg,diuretic,False,True
2511,2511.0,0202040B0AAACAC,Co-Amilofruse,Co-Amilofruse_Tab 10mg/80mg,Co-Amilofruse (Amiloride HCl/Frusemide),,10 mg,diuretic,False,True
2512,2512.0,0202040B0AAADAD,Co-Amilofruse,Co-Amilofruse_Susp 5mg/40mg/5ml,Co-Amilofruse (Amiloride HCl/Frusemide),,40 mg/5 ml,diuretic,False,True
2513,2513.0,0202040B0AAAEAE,Co-Amilofruse,Co-Amilofruse_Tab 5mg/40mg           @gn,Co-Amilofruse (Amiloride HCl/Frusemide),,5 mg,diuretic,False,True
2514,2514.0,0202040B0AAAFAF,Co-Amilofruse,Co-Amilofruse_Oral Liq @spec,Co-Amilofruse (Amiloride HCl/Frusemide),,,diuretic,False,True
2515,2515.0,0202040B0AAAGAG,Co-Amilofruse,Co-Amilofruse_Tab 2.5mg/20mg         @gn,Co-Amilofruse (Amiloride HCl/Frusemide),,2.5 mg,diuretic,False,True
2516,2516.0,0202040B0AAAHAH,Co-Amilofruse,Co-Amilofruse_Liq Spec 5mg/40mg/5ml,Co-Amilofruse (Amiloride HCl/Frusemide),,40 mg/5 ml,diuretic,False,True
2517,2517.0,0202040B0AAAIAI,Co-Amilofruse,Co-Amilofruse_Liq Spec 10mg/80mg/5ml,Co-Amilofruse (Amiloride HCl/Frusemide),,80 mg/5 ml,diuretic,False,True
2518,2518.0,0202040B0AAAJAJ,Co-Amilofruse,Co-Amilofruse_Liq Spec 2.5mg/20mg/5ml,Co-Amilofruse (Amiloride HCl/Frusemide),,20 mg/5 ml,diuretic,False,True
2519,2519.0,0202040B0AAAKAK,Co-Amilofruse,Co-Amilofruse_Liq Spec 5mg/50mg/5ml,Co-Amilofruse (Amiloride HCl/Frusemide),,50 mg/5 ml,diuretic,False,True
2520,2520.0,0202040B0AAALAL,Co-Amilofruse,Amiloride/Furosemide_LiqSpec10/125mg/5ml,Co-Amilofruse (Amiloride HCl/Frusemide),,125 mg/5 ml,diuretic,False,True
2521,2521.0,0202040B0AAAMAM,Co-Amilofruse,Co-Amilofruse_Liq Spec 1.25mg/10mg/5ml,Co-Amilofruse (Amiloride HCl/Frusemide),,10 mg/5 ml,diuretic,False,True
2522,2522.0,0202040B0BBAAAA,Frumil (Systemic),Frumil_Tab 40mg/5mg,Co-Amilofruse (Amiloride HCl/Frusemide),,40 mg,diuretic,False,False
2523,2523.0,0202040B0BBABAB,Frumil (Systemic),Frumil L.S._Tab 20mg/2.5mg,Co-Amilofruse (Amiloride HCl/Frusemide),,20 mg,diuretic,False,False
2524,2524.0,0202040B0BBACAC,Frumil (Systemic),Frumil Fte_Tab 10mg/80mg,Co-Amilofruse (Amiloride HCl/Frusemide),,10 mg,diuretic,False,False
2525,2525.0,0202040B0BCAAAA,Lasoride,Lasoride_Tab 5mg/40mg,Co-Amilofruse (Amiloride HCl/Frusemide),,5 mg,diuretic,False,True
2526,2526.0,0202040B0BDAAAA,Fru-Co,Fru-Co_Tab 5mg/40mg,Co-Amilofruse (Amiloride HCl/Frusemide),,5 mg,diuretic,False,True
2527,2527.0,0202040B0BEAAAA,Frusemek,Frusemek_Tab 5mg/40mg,Co-Amilofruse (Amiloride HCl/Frusemide),,5 mg,diuretic,False,True
2528,2528.0,0202040B0BFAAAB,Aridil,Aridil_Tab 2.5mg/20mg,Co-Amilofruse (Amiloride HCl/Frusemide),,2.5 mg,diuretic,False,True
2529,2529.0,0202040B0BFABAC,Aridil,Aridil_Tab 10mg/80mg,Co-Amilofruse (Amiloride HCl/Frusemide),,10 mg,diuretic,False,True
2530,2530.0,0202040B0BGAAAA,Froop Co,Froop Co_Tab 5mg/40mg,Co-Amilofruse (Amiloride HCl/Frusemide),,5 mg,diuretic,False,True
2531,2531.0,0202040B0BHAAAA,Komil,Komil_Tab 5mg/40mg,Co-Amilofruse (Amiloride HCl/Frusemide),,5 mg,diuretic,False,True
2532,2532.0,0202040C0AAAAAA,Co-Amilozide,Co-Amilozide_Tab 5mg/50mg,Co-Amilozide (Amiloride HCl/Hydchloroth),,5 mg,diuretic,False,True
2533,2533.0,0202040C0AAABAB,Co-Amilozide,Co-Amilozide_Tab 2.5mg/25mg,Co-Amilozide (Amiloride HCl/Hydchloroth),,2.5 mg,diuretic,False,True
2534,2534.0,0202040C0AAACAC,Co-Amilozide,Co-Amilozide_Oral Soln 5mg/50mg/5ml,Co-Amilozide (Amiloride HCl/Hydchloroth),,50 mg/5 ml,diuretic,False,True
2535,2535.0,0202040C0AAADAD,Co-Amilozide,Co-Amilozide_Oral Soln 5mg/50mg/5ml  @gn,Co-Amilozide (Amiloride HCl/Hydchloroth),,50 mg/5 ml,diuretic,False,True
2536,2536.0,0202040C0BBAAAA,Amil-Co,Amil-Co_Tab 5mg/50mg,Co-Amilozide (Amiloride HCl/Hydchloroth),,5 mg,diuretic,False,True
2537,2537.0,0202040C0BCAAAA,Hypertane 50,Hypertane 50_Tab 5mg/50mg,Co-Amilozide (Amiloride HCl/Hydchloroth),,5 mg,diuretic,False,True
2538,2538.0,0202040C0BDAAAA,Moduretic,Moduretic_Tab 5mg/50mg,Co-Amilozide (Amiloride HCl/Hydchloroth),,5 mg,diuretic,False,True
2539,2539.0,0202040C0BDABAC,Moduretic,Moduretic_Soln 5mg/50mg/5ml,Co-Amilozide (Amiloride HCl/Hydchloroth),,50 mg/5 ml,diuretic,False,True
2540,2540.0,0202040C0BEAAAA,Normetic,Normetic_Tab 5mg/50mg,Co-Amilozide (Amiloride HCl/Hydchloroth),,5 mg,diuretic,False,True
2541,2541.0,0202040C0BFAAAA,Synuretic,Synuretic_Tab 5mg/50mg,Co-Amilozide (Amiloride HCl/Hydchloroth),,5 mg,diuretic,False,True
2542,2542.0,0202040C0BFABAB,Synuretic,Synuretic_Tab 2.5mg/25mg,Co-Amilozide (Amiloride HCl/Hydchloroth),,2.5 mg,diuretic,False,True
2543,2543.0,0202040C0BGAAAA,Amilmaxco,Amilmaxco 5/50_Tab 5mg/50mg,Co-Amilozide (Amiloride HCl/Hydchloroth),,5 mg,diuretic,False,True
2544,2544.0,0202040C0BHAAAA,Vasetic,Vasetic_Tab 5mg/50mg,Co-Amilozide (Amiloride HCl/Hydchloroth),,5 mg,diuretic,False,True
2545,2545.0,0202040C0BIAAAB,Moduret 25,Moduret 25_Tab 2.5mg/25mg,Co-Amilozide (Amiloride HCl/Hydchloroth),,2.5 mg,diuretic,False,True
2546,2546.0,0202040C0BJAAAA,Delvas,Delvas_Tab 5mg/50mg,Co-Amilozide (Amiloride HCl/Hydchloroth),,5 mg,diuretic,False,True
2547,2547.0,0202040C0BKAAAA,Zida-Co,Zida-Co 5/50_Tab 5mg/50mg,Co-Amilozide (Amiloride HCl/Hydchloroth),,5 mg,diuretic,False,True
2548,2548.0,0202040C0BLAAAA,Amizide,Amizide_Tab 5mg/50mg,Co-Amilozide (Amiloride HCl/Hydchloroth),,5 mg,diuretic,False,True
2549,2549.0,0202040D0AAAAAA,Amiloride HCl + Loop Diuretic,Amiloride HCl/Bumetanide_Tab 5mg/1mg,Amiloride HCl With Loop Diuretics,,5 mg,diuretic,False,True
2550,2550.0,0202040D0AAABAB,Amiloride HCl + Loop Diuretic,Amiloride/Furosemide_Liq Spec 5/50mg/5ml,Amiloride HCl With Loop Diuretics,,50 mg/5 ml,diuretic,False,True
2551,2551.0,0202040D0BBAAAA,Burinex-A,Burinex-A_Tab,Amiloride HCl With Loop Diuretics,,,diuretic,False,True
2552,2552.0,0202040G0AAAAAA,Co-Flumactone,Co-Flumactone_Tab 25mg/25mg,Co-Flumactone (Hydroflumeth/Spironol),,25 mg,diuretic,False,True
2553,2553.0,0202040G0AAABAB,Co-Flumactone,Co-Flumactone_Tab 50mg/50mg,Co-Flumactone (Hydroflumeth/Spironol),,50 mg,diuretic,False,True
2554,2554.0,0202040G0BBAAAA,Aldactide,Aldactide 25_Tab 25mg/25mg,Co-Flumactone (Hydroflumeth/Spironol),,25 mg,diuretic,False,True
2555,2555.0,0202040G0BBABAB,Aldactide,Aldactide 50_Tab 50mg/50mg,Co-Flumactone (Hydroflumeth/Spironol),,50 mg,diuretic,False,True
