,read_code,brand_name,term_description,term,quantity,dose,group,with_calcium_channel_blocker,with_diuretic
839,b31d.,Dryptal,*DRYPTAL 50mg/5mL injection,Furosemide,,50 mg/5 ml,diuretic,False,True
840,b31e.,Dryptal,*DRYPTAL 250mg/25mL injection,Furosemide,,250 mg/25 ml,diuretic,False,True
841,b31E.,Froop,FROOP 40mg tablets,Furosemide,,40 mg,diuretic,False,True
842,b31f.,Frusetic,*FRUSETIC 40mg tablets,Furosemide,,40 mg,diuretic,False,True
843,b31F.,Frusol,FRUSOL 20mg/5mL sugar free oral solution,Furosemide,,20 mg/5 ml,diuretic,False,True
844,b31g.,Frusid,*FRUSID 40mg tablets,Furosemide,,40 mg,diuretic,False,True
845,b31G.,Frusol,FRUSOL 40mg/5mL sugar free oral solution,Furosemide,,40 mg/5 ml,diuretic,False,True
846,b31h.,Lasix,*LASIX 20mg tablets,Furosemide,,20 mg,diuretic,False,True
847,b31H.,Frusol,FRUSOL 50mg/5mL sugar free oral solution,Furosemide,,50 mg/5 ml,diuretic,False,True
848,b31i.,Lasix,*LASIX 40mg tablets,Furosemide,,40 mg,diuretic,False,True
849,b31j.,Lasix,*LASIX 500mg tablets,Furosemide,,500 mg,diuretic,False,True
850,b31k.,Lasix,LASIX PAEDIATRIC 1mg/1mL liquid,Furosemide,,1 mg/1 ml,diuretic,False,True
851,b31l.,Lasix,LASIX 20mg/2mL injection,Furosemide,,20 mg/2 ml,diuretic,False,True
852,b31m.,Lasix,*LASIX 50mg/5mL injection,Furosemide,,50 mg/5 ml,diuretic,False,True
853,b31n.,Lasix,*LASIX 250mg/25mL injection,Furosemide,,250 mg/25 ml,diuretic,False,True
854,b31o.,Frumax,*FRUMAX 40mg tablets,Furosemide,,40 mg,diuretic,False,True
855,b31p.,Rusyde,*RUSYDE 20mg tablets,Furosemide,,20 mg,diuretic,False,True
856,b31q.,Rusyde,*RUSYDE 40mg tablets,Furosemide,,40 mg,diuretic,False,True
857,b31r.,Furosemide,FUROSEMIDE 20mg/5mL sugar free solution,Furosemide,,20 mg/5 ml,diuretic,False,True
858,b31s.,Furosemide,FUROSEMIDE 40mg/5mL sugar free solution,Furosemide,,40 mg/5 ml,diuretic,False,True
859,b31t.,Furosemide,FUROSEMIDE 50mg/5mL sugar free solution,Furosemide,,50 mg/5 ml,diuretic,False,True
860,b31u.,Furosemide,FUROSEMIDE 50mg/5mL injection,Furosemide,,50 mg/5 ml,diuretic,False,True
861,b31y.,Furosemide,FUROSEMIDE 20mg/2mL injection,Furosemide,,20 mg/2 ml,diuretic,False,True
862,b31z.,Furosemide,FUROSEMIDE 250mg/25mL injection,Furosemide,,250 mg/25 ml,diuretic,False,True
863,b32..,Bumetanide,BUMETANIDE,Bumetanide,,,diuretic,False,True
864,b321.,Burinex,*BURINEX 1mg tablets,Bumetanide,,1 mg,diuretic,False,True
865,b322.,Burinex,*BURINEX 5mg tablets,Bumetanide,,5 mg,diuretic,False,True
866,b323.,Burinex,*BURINEX 1mg/5mL liquid,Bumetanide,,1 mg/5 ml,diuretic,False,True
867,b324.,Burinex,*BURINEX 1mg/2mL injection,Bumetanide,,1 mg/2 ml,diuretic,False,True
868,b325.,Burinex,*BURINEX 2mg/4mL injection,Bumetanide,,2 mg/4 ml,diuretic,False,True
869,b326.,Burinex,*BURINEX 5mg/10mL injection,Bumetanide,,5 mg/10 ml,diuretic,False,True
870,b327.,Betinex,*BETINEX 1mg tablets,Bumetanide,,1 mg,diuretic,False,True
871,b328.,Betinex,*BETINEX 5mg tablets,Bumetanide,,5 mg,diuretic,False,True
872,b32u.,Bumetanide,BUMETANIDE 1mg tablets,Bumetanide,,1 mg,diuretic,False,True
873,b32v.,Bumetanide,BUMETANIDE 5mg tablets,Bumetanide,,5 mg,diuretic,False,True
874,b32w.,Bumetanide,BUMETANIDE 1mg/5mL liquid,Bumetanide,,1 mg/5 ml,diuretic,False,True
875,b32x.,Bumetanide,*BUMETANIDE 1mg/2mL injection,Bumetanide,,1 mg/2 ml,diuretic,False,True
876,b32y.,Bumetanide,BUMETANIDE 2mg/4mL injection,Bumetanide,,2 mg/4 ml,diuretic,False,True
